ID,ride_time,dispatch_time,ride_lat,ride_lon,alight_lat,alight_lon,taxi_type,type
3420,1401,0,37.44044876,127.16268921,37.41627121,127.26842499,0,0
3421,1401,0,37.39981839,127.1084264,37.33859708,127.12005772,0,0
3422,1412,0,37.3997612,127.1085968,37.34108353,127.09503937,0,0
3423,1412,0,37.43229604,127.12921185,37.40992752,127.12009265,0,0
3424,1395,0,37.39621353,127.1105957,37.394104,127.2592392,0,0
3425,1414,0,37.38863971,127.12399301,37.36962237,127.09931386,0,0
3426,1416,0,37.3533232,127.11088183,37.38347166,127.12130313,0,0
3427,1389,0,37.40240864,127.10850426,37.1741252,127.11063212,0,0
3428,1409,0,37.43079782,127.13200025,37.44540778,127.16387621,0,0
3429,1422,0,37.43365438,127.15941121,37.43236286,127.15072074,0,0
3430,1408,0,37.38868439,127.12394229,37.39076626,127.09628177,0,0
3431,1417,0,37.43334868,127.13178852,37.44297451,127.14990325,0,0
3432,1420,0,37.44297647,127.15556082,37.43732208,127.16299395,0,0
3433,1417,0,37.39608555,127.1108395,37.41104199,127.1288737,0,0
3434,1417,0,37.44024797,127.1456556,37.43664865,127.16155398,0,0
3435,1402,0,37.37961273,127.11678794,37.24243696,127.06699364,0,0
3436,1423,0,37.37078203,127.10806027,37.36976789,127.12625238,0,0
3437,1423,0,37.44287872,127.13083649,37.44184113,127.14263153,0,0
3438,1411,0,37.38490448,127.13453728,37.38579742,127.23469431,0,0
3439,1422,0,37.43316949,127.13087484,37.44204963,127.15045125,0,0
3440,1420,0,37.40972249,127.12548425,37.40168136,127.1184439,0,0
3441,1407,0,37.35001272,127.1109465,37.44790235,127.16865841,0,0
3442,1395,0,37.45221615,127.16014809,37.42525112,126.99798986,0,0
3443,1419,0,37.40238465,127.10318148,37.43920268,127.14410003,0,0
3444,1409,0,37.36561422,127.10800289,37.23481511,127.19757485,0,0
3445,1430,0,37.41309443,127.13845083,37.41307547,127.13860594,0,0
3446,1421,0,37.45728576,127.16342561,37.39184792,127.11732997,0,0
3447,1416,0,37.40898442,127.13525491,37.392725,127.22841887,0,0
3448,1417,0,37.35014725,127.10900879,37.44382095,127.1550827,0,0
3449,1426,0,37.4413311,127.14836076,37.44084797,127.12764557,0,0
3450,1407,0,37.40031896,127.10608211,37.27799764,127.04546394,0,0
3451,1418,0,37.41234022,127.12913463,37.45676698,127.15887076,0,0
3452,1416,0,37.3960040114275,127.111048067656,37.4570453045352,127.161003314636,0,0
3453,1418,0,37.44025449,127.14566865,37.47315047,127.1324827,0,0
3454,1427,0,37.43313467,127.16183846,37.44842445,127.16517371,0,0
3455,1431,0,37.44631439,127.13499264,37.44804488,127.14089627,0,0
3456,1414,0,37.45763779,127.12689972,37.32461548,127.09818268,0,0
3457,1419,0,37.38020165,127.11440604,37.28194679,127.03307366,0,0
3458,1430,0,37.43318801,127.16141019,37.45433113,127.16485236,0,0
3459,1426,0,37.43316291,127.13084295,37.45832303,127.15678014,0,0
3460,1428,0,37.41230877,127.1295236,37.44162378,127.16119775,0,0
3461,1436,0,37.442018,127.15100428,37.4421485,127.15889545,0,0
3462,1433,0,37.43202912,127.12924985,37.42999815,127.15131301,0,0
3463,1432,0,37.43225276,127.12921801,37.43286109,127.15596232,0,0
3464,1425,0,37.43143239,127.1290555,37.54905595,127.17283029,0,0
3465,1437,0,37.45037906,127.15932495,37.45179764,127.17034839,0,0
3466,1437,0,37.4614424998472,127.167678273343,37.4490009092756,127.171761581325,0,0
3467,1427,0,37.37748605,127.11518054,37.37935184,127.11780899,0,0
3468,1420,0,37.44533266,127.16212885,37.42643144,127.25037259,0,0
3469,1413,0,37.37950047,127.1166327,37.27500089,127.06173661,0,0
3470,1422,0,37.36437607,127.10691071,37.37281418,127.16227721999999,0,0
3471,1435,0,37.38866137,127.12396842,37.40586258,127.14729746,0,0
3472,1437,0,37.44495156,127.15832676,37.45851233,127.15856822,0,0
3473,1432,0,37.36563449,127.10808811,37.42914855,127.13114797,0,0
3474,1435,0,37.43217468,127.12924957,37.44123459,127.16080475,0,0
3475,1435,0,37.43228219,127.12921382,37.45190691,127.16600608,0,0
3476,1435,0,37.37680461,127.11285955,37.39456814,127.09639169,0,0
3477,1442,0,37.44408107,127.12740859,37.4457234,127.13302783,0,0
3478,1421,0,37.4731412,127.14950582,37.56273526,127.19030056,0,0
3479,1426,0,37.41233885,127.12917087,37.47248174,127.1433193,0,0
3480,1427,0,37.396228,127.11057054,37.39971694,127.25238464,0,0
3481,1438,0,37.41216278,127.12908173,37.43985367,127.12828064,0,0
3482,1437,0,37.38606462,127.12254242,37.43345525,127.12935757,0,0
3483,1427,0,37.36598516,127.1080881,37.36541834,127.12033693,0,0
3484,1413,0,37.36688995,127.10808563,37.47695923,126.80456543,0,0
3485,1443,0,37.43669021,127.12817766,37.4410546,127.147619,0,0
3486,1427,0,37.39501747,127.12814922,37.37858733,127.25865041,0,0
3487,1444,0,37.43117142,127.12904358,37.4171257,127.12726593,0,0
3488,1412,0,37.41233101,127.12719292,37.29510399,127.00266948,0,0
3489,1438,0,37.44179153,127.14963531,37.41426086,127.15137482,0,0
3490,1430,0,37.3886262787211,127.124009098527,37.4440870504674,127.15978109989,0,0
3491,1441,0,37.44026382,127.1456873,37.40666225,127.13810574,0,0
3492,1441,0,37.44270325,127.16757202,37.43510437,127.1390152,0,0
3493,1441,0,37.38869095,127.12394714,37.41740799,127.12759399,0,0
3494,1443,0,37.4342308,127.13530731,37.45065689,127.173172,0,0
3495,1447,0,37.41207117,127.12952361,37.38394021,127.13193889,0,0
3496,1445,0,37.43204318,127.12924785,37.44195022,127.14300363,0,0
3497,1409,0,37.39539891,127.10967154,37.65189662,126.68191042,0,0
3498,1430,0,37.39614487,127.11112213,37.20853043,127.09091187,0,0
3499,1441,0,37.44300377,127.15562225,37.4123278,127.16097414,0,0
3500,1452,0,37.4336087,127.1337699,37.43391511,127.13467272,0,0
3501,1448,0,37.43231167,127.12894148,37.42984692,127.14455273,0,0
3502,1397,0,37.36665534,127.1068686,37.64830378,126.92118823,0,0
3503,1450,0,37.440666,127.13093655,37.4334675,127.13238777,0,0
3504,1448,0,37.40090979,127.10129894,37.3908669,127.1097341,0,0
3505,1451,0,37.44143295,127.14848328,37.44210815,127.15951538,0,0
3506,1449,0,37.39057922,127.11687469,37.43190765,127.12898254,0,0
3507,1443,0,37.42914855,127.13114797,37.36551367,127.11911639,0,0
3508,1452,0,37.43232057,127.12894042,37.41459128,127.14859397,0,0
3509,1438,0,37.40095405,127.10967567,37.44732874,127.14445658,0,0
3510,1447,0,37.43213272,127.12921906,37.46239853,127.15782928,0,0
3511,1458,0,37.43718084,127.12765919,37.43718084,127.12765919,0,0
3512,1432,0,37.39404678,127.11270142,37.25411606,127.03921509,0,0
3513,1450,0,37.43216229,127.12923089,37.4133622,127.13534587,0,0
3514,1448,0,37.4116341,127.13385965,37.44233211,127.15112604,0,0
3515,1445,0,37.39469689,127.10968218,37.31659967,127.09241983,0,0
3516,1454,0,37.45499976,127.12740096,37.43829881,127.1259857,0,0
3517,1457,0,37.40083645,127.11176176,37.39150256,127.09880561,0,0
3518,1452,0,37.43482199,127.13817986,37.37249327,127.10776347,0,0
3519,1447,0,37.40109214,127.1061315,37.33456332,127.1079444,0,0
3520,1452,0,37.41867828,127.12727356,37.43964005,127.16525269,0,0
3521,1455,0,37.43323463,127.13120147,37.42906992,127.14854022,0,0
3522,1460,0,37.4331658,127.13085693,37.43533503,127.13965689,0,0
3523,1456,0,37.41225433,127.128479,37.37162399,127.10782623,0,0
3524,1458,0,37.41233946,127.12915419,37.40545533,127.12004243,0,0
3525,1457,0,37.43318273,127.13093901,37.45118709,127.16740731,0,0
3526,1425,0,37.4006424,127.10370636,37.65028381,126.78221893,0,0
3527,1447,0,37.44010862,127.13214458,37.33149355,127.11717146,0,0
3528,1453,0,37.43386078,127.13397217,37.44141388,127.16371918,0,0
3529,1453,0,37.43103833,127.12938086,37.47329567,127.13518308,0,0
3530,1441,0,37.43040536,127.12942149,37.27807103,127.10704067,0,0
3531,1453,0,37.39735775,127.11283675,37.35989737,127.10592726,0,0
3532,1443,0,37.33897018,127.10969543,37.37842941,127.29456329,0,0
3533,1462,0,37.41233945,127.12909586,37.42246578,127.10888353,0,0
3534,1457,0,37.43246841,127.12929535,37.45643616,127.16812134,0,0
3535,1457,0,37.41249847,127.12672424,37.41555786,127.15898132,0,0
3536,1458,0,37.41220474,127.12878418,37.44285965,127.15548706,0,0
3537,1458,0,37.39622856,127.1106818,37.3996854,127.12675014,0,0
3538,1453,0,37.36636877,127.10808809,37.45017405,127.15065115,0,0
3539,1420,0,37.40321796,127.10765054,37.60903935,126.92048804,0,0
3540,1462,0,37.44577397,127.13443879,37.45861728,127.16234479,0,0
3541,1453,0,37.4033832,127.1002679,37.37707777,127.29311113,0,0
3542,1465,0,37.43504083,127.13912078,37.46365994,127.16720044,0,0
3543,1466,0,37.43510437,127.16156769,37.41148376,127.16405487,0,0
3544,1466,0,37.44302026,127.14293661,37.44533767,127.16214403,0,0
3545,1465,0,37.4009873143025,127.106111987132,37.4288260327848,127.133231264076,0,0
3546,1449,0,37.37902198,127.11596762,37.25918434,127.02937146,0,0
3547,1467,0,37.44469346,127.1562941,37.43849806,127.16591431,0,0
3548,1460,0,37.36487078,127.10746319,37.44422855,127.14918275,0,0
3549,1466,0,37.43217123,127.12922962,37.44808573,127.14103513,0,0
3550,1471,0,37.3887096115449,127.123953543316,37.3838985298037,127.13990344463,0,0
3551,1472,0,37.44093785,127.1473058,37.43229407,127.12894359,0,0
3552,1469,0,37.35001373,127.10745239,37.36778641,127.07254791,0,0
3553,1469,0,37.43209983,127.12923978,37.452446,127.17170807,0,0
3554,1469,0,37.44462585,127.179245,37.46104813,127.16728973,0,0
3555,1459,0,37.39467445,127.10968262,37.37694073,127.29315696,0,0
3556,1451,0,37.39608555,127.1107837,37.53942167,127.19776717,0,0
3557,1448,0,37.40239529,127.10658166,37.24829328,127.02960723,0,0
3558,1472,0,37.43215984,127.12923124,37.44407528,127.15833906,0,0
3559,1470,0,37.46570324,127.1351602,37.44255178,127.1592719,0,0
3560,1471,0,37.33807596,127.11058284,37.30135174,127.12380454,0,0
3561,1474,0,37.45916541,127.16281459,37.4518036,127.17037431,0,0
3562,1478,0,37.4515561,127.16902778,37.45070713,127.15982915,0,0
3563,1455,0,37.39483796,127.10967941,37.30706754,126.86189116,0,0
3564,1466,0,37.3659456,127.1080881,37.41413503,127.15874517,0,0
3565,1461,0,37.38547516,127.12513733,37.33050156,127.09275055,0,0
3566,1476,0,37.43227591,127.12921473,37.43901936,127.13809703,0,0
3567,1456,0,37.41233826,127.1269989,37.24972153,127.03697968,0,0
3568,1473,0,37.41233938,127.12915677,37.43034624,127.0991554,0,0
3569,1480,0,37.44577423,127.16766116,37.45144905,127.16738274,0,0
3570,1462,0,37.34007571,127.10996344,37.38710998,127.22916882,0,0
3571,1464,0,37.3705053,127.10847127,37.41145875,126.98540394,0,0
3572,1469,0,37.35000897,127.10982349,37.3013855,127.15063144,0,0
3573,1478,0,37.36600307,127.1080881,37.38964845,127.10965808,0,0
3574,1478,0,37.43216677,127.12923025,37.44005087,127.15953978,0,0
3575,1477,0,37.43190373,127.12899532,37.37178756,127.10808143,0,0
3576,1478,0,37.44798709,127.12804891,37.4011185,127.12320574,0,0
3577,1482,0,37.44243854,127.13694188,37.44820366,127.14142638,0,0
3578,1467,0,37.39524429,127.1274032,37.28753495,127.1130676,0,0
3579,1482,0,37.43286514,127.16664124,37.45283508,127.17214203,0,0
3580,1484,0,37.39156723,127.07920837,37.39022827,127.09243011,0,0
3581,1475,0,37.41575091,127.15032298,37.44630731,127.1349668,0,0
3582,1481,0,37.4323082,127.12904358,37.43175125,127.12917328,0,0
3583,1476,0,37.44287593,127.16712971,37.47305729,127.13598439,0,0
3584,1478,0,37.45936966,127.16668701,37.4356308,127.2296524,0,0
3585,1483,0,37.3886207231996,127.124000765246,37.3665153027493,127.159878320981,0,0
3586,1485,0,37.4322704561754,127.129197955733,37.4574453020904,127.160183875266,0,0
3587,1486,0,37.4123378,127.12919867,37.42730084,127.10065053,0,0
3588,1487,0,37.41234235,127.12907792,37.44398063,127.13851944,0,0
3589,1491,0,37.36692388,127.10595217,37.37743682,127.11204385,0,0
3590,1474,0,37.43220966,127.12922415,37.2990195,127.06967578,0,0
3591,1489,0,37.39028931,127.09247589,37.37886047,127.10160065,0,0
3592,1464,0,37.44339807,127.17743228,37.50484676,127.10378015,0,0
3593,1487,0,37.45109335,127.16701181,37.45140604,127.13994942,0,0
3594,1481,0,37.44028344,127.14572653,37.53870669,127.11813691,0,0
3595,1485,0,37.34869134,127.11110898,37.31423634,127.06256423,0,0
3596,1475,0,37.37035833,127.10593818,37.53499301,127.22450175,0,0
3597,1483,0,37.43132019,127.12908936,37.42770386,127.24482727,0,0
3598,1484,0,37.40405273,127.10887909,37.31429672,127.06999207,0,0
3599,1476,0,37.45397784,127.16120573,37.3512043,127.16028473,0,0
3600,1494,0,37.43175888,127.12908936,37.44371414,127.14260101,0,0
3601,1489,0,37.3677345,127.10808805,37.32512738,127.095593,0,0
3602,1496,0,37.38007524,127.11422936,37.36938326,127.12760699,0,0
3603,1491,0,37.4432934,127.13559849,37.41446276,127.15508367,0,0
3604,1481,0,37.4530426,127.16050395,37.50489183,127.13817477,0,0
3605,1480,0,37.40093108,127.10909735,37.44035501,127.17044838,0,0
3606,1453,0,37.36734043,127.10595216,37.59215895,126.71140799,0,0
3607,1497,0,37.4544342093957,127.160903315237,37.4365593187223,127.165978283709,0,0
3608,1499,0,37.37628937,127.10713196,37.3684082,127.12346649,0,0
3609,1502,0,37.38068012,127.11738561,37.39872708,127.1274483,0,0
3610,1481,0,37.4331939,127.13099433,37.36448799,127.17026912,0,0
3611,1484,0,37.43529444,127.13958267,37.34125915,127.31820806,0,0
3612,1489,0,37.39686882,127.11227571,37.24836373,127.04774171,0,0
3613,1497,0,37.38044462,127.11705277,37.30291699,127.11125497,0,0
3614,1502,0,37.41233763,127.1292034,37.38570736,127.14977755,0,0
3615,1506,0,37.36609268,127.10830688,37.39811325,127.12162018,0,0
3616,1510,0,37.3962296,127.11088716,37.39333602,127.11806144,0,0
3617,1493,0,37.43997211,127.13152064,37.32574978,127.11623734,0,0
3618,1497,0,37.41141854,127.09496878,37.48044188,127.12604605,0,0
3619,1508,0,37.36438024,127.10809599,37.34034142,127.09677758,0,0
3620,1487,0,37.44259254,127.15174363,37.40551845,126.91117429,0,0
3621,1512,0,37.42984367,127.13727601,37.44288542,127.13579787,0,0
3622,1468,0,37.42970599,127.12968911,37.50010361,126.75886722,0,0
3623,1510,0,37.35001561,127.1118117,37.4054413,127.12132609,0,0
3624,1503,0,37.39588165,127.10958862,37.36727524,127.1253891,0,0
3625,1503,0,37.44721575,127.15811528,37.41756122,127.20419318,0,0
3626,1512,0,37.43302155,127.16449738,37.45007706,127.16610718,0,0
3627,1510,0,37.43159452,127.12931174,37.37182624,127.10808865,0,0
3628,1507,0,37.46413954,127.12870776,37.45842855,127.17070903,0,0
3629,1515,0,37.35009384,127.1105957,37.36481857,127.12950897,0,0
3630,1512,0,37.39458442,127.10968438,37.39274824,127.07239081,0,0
3631,1514,0,37.4303982453774,127.136725686911,37.4407481819914,127.164544959273,0,0
3632,1511,0,37.39619446,127.11180115,37.35198212,127.1137085,0,0
3633,1519,0,37.38819128,127.12272339,37.43294519,127.12669364,0,0
3634,1513,0,37.38652412,127.12319267,37.44249675,127.13598106,0,0
3635,1518,0,37.43280701,127.16467308,37.44290892,127.14142091,0,0
3636,1465,0,37.40467801,127.11568329,37.80333255,127.09796999,0,0
3637,1524,0,37.4386009729118,127.160611650268,37.4396398554256,127.170919919812,0,0
3638,1503,0,37.4122963,127.12911224,37.54577255,127.21666718,0,0
3639,1505,0,37.39183881,127.07832965,37.32658756,127.1189211,0,0
3640,1525,0,37.41233767,127.12922363,37.42855985,127.15312236,0,0
3641,1519,0,37.41168152,127.12603611,37.33934399,127.09680308,0,0
3642,1514,0,37.35104634,127.10983835,37.44829555,127.17149287,0,0
3643,1513,0,37.36665318,127.10669064,37.26945033,127.07335806,0,0
3644,1523,0,37.45823943,127.16421518,37.45653058,127.15355198,0,0
3645,1512,0,37.38526149,127.12467509,37.54381767,127.08937782,0,0
3646,1520,0,37.37917396,127.11546334,37.32884883,127.1124674,0,0
3647,1530,0,37.44025638,127.14567242,37.44355642,127.14065161,0,0
3648,1528,0,37.43091217,127.12825931,37.41179283,127.12886741,0,0
3649,1518,0,37.43207932,127.12908173,37.43885803,127.16732025,0,0
3650,1520,0,37.38858393,127.12405536,37.36510056,127.06772557,0,0
3651,1521,0,37.4331398,127.13059235,37.39431,127.25894165,0,0
3652,1508,0,37.34878922,127.11037445,37.56520081,127.19374847,0,0
3653,1530,0,37.41241623,127.12952475,37.4409992,127.12761532,0,0
3654,1529,0,37.42896527,127.13296032,37.43729387,127.16443656,0,0
3655,1531,0,37.38670261,127.12240191,37.39336542,127.09973814,0,0
3656,1524,0,37.38848228,127.12416806,37.37053411,127.15953697,0,0
3657,1514,0,37.39687101,127.11227571,37.56351892,127.19848454,0,0
3658,1534,0,37.41242218,127.12926483,37.4365387,127.1286087,0,0
3659,1537,0,37.41233668,127.12917086,37.43116768,127.12936517,0,0
3660,1524,0,37.45746456,127.12692759,37.32763849,127.11294115,0,0
3661,1521,0,37.39936291,127.10966039,37.33915526,127.20594586,0,0
3662,1539,0,37.45669937,127.16928101,37.46046448,127.16615295,0,0
3663,1510,0,37.40190125,127.10969543,37.30963516,126.83461761,0,0
3664,1523,0,37.33931451,127.10893633,37.27624154,127.11189627,0,0
3665,1541,0,37.43336706,127.13188285,37.43506605,127.13708869,0,0
3666,1538,0,37.42942067,127.13059291,37.41595005,127.20269834,0,0
3667,1533,0,37.44784747,127.17051428,37.48839379,127.12352759,0,0
3668,1546,0,37.41233668,127.12917363,37.38967519,127.12473997,0,0
3669,1536,0,37.36621475,127.10790253,37.29019165,127.04499054,0,0
3670,1547,0,37.38645935,127.11379242,37.41126633,127.1270752,0,0
3671,1549,0,37.44392487,127.15518477,37.45681265,127.16653749,0,0
3672,1546,0,37.41229525,127.1295236,37.39050309,127.11427607,0,0
3673,1527,0,37.40122298,127.10599865,36.9904721,127.14067793,0,0
3674,1549,0,37.45688248,127.16649628,37.43233871,127.1292572,0,0
3675,1534,0,37.39482002,127.10967976,37.19537944,127.09138228,0,0
3676,1550,0,37.36597543,127.1080881,37.39984108,127.11375599,0,0
3677,1559,0,37.443981495568,127.155403349207,37.4423926163745,127.165869951083,0,0
3678,1557,0,37.43205643,127.12892151,37.43849564,127.13602448,0,0
3679,1545,0,37.40048498,127.10842598,37.34422192,127.15327954,0,0
3680,1548,0,37.40112103,127.11176175,37.39754061,127.24681331,0,0
3681,1550,0,37.36577988,127.10790253,37.27416611,127.11997986,0,0
3682,1556,0,37.43104328,127.13647154,37.42086897,127.24279192,0,0
3683,1551,0,37.43255997,127.13106537,37.32615662,127.07330322,0,0
3684,1559,0,37.4012783,127.10605612,37.29375958,127.07056219,0,0
3685,1551,0,37.33894505,127.10894463,37.31785665,126.94305575,0,0
3686,1545,0,37.3656142,127.10667413,37.7288272,127.05539282,0,0
3687,1382,0,37.44122696,127.17156982,37.44494247,127.15917969,0,0
3688,1382,0,37.44227982,127.15409088,37.43086624,127.12600708,0,0
3689,1384,0,37.44503405,127.1576449,37.43601009,127.16067083,0,0
3690,1380,0,37.43247894,127.12918941,37.44617279,127.10368748,0,0
3691,1380,0,37.43072026,127.13663517,37.38034418,127.12553866,0,0
3692,1382,0,37.418861390000004,127.12815094,37.3970108,127.11283112,0,0
3693,1387,0,37.43200029,127.12925396,37.443313,127.13984951,0,0
3694,1387,0,37.3689537,127.14178467,37.36473465,127.11480713,0,0
3695,1392,0,37.43765889,127.15956699,37.44160276,127.15985868,0,0
3696,1383,0,37.44323349,127.15357971,37.44752884,127.15786743,0,0
3697,1392,0,37.44518864,127.16167634,37.43777198,127.15968887,0,0
3698,1391,0,37.44058228,127.14685059,37.43286133,127.15848541,0,0
3699,1380,0,37.39068975,127.11683462,37.44096253,127.147372,0,0
3700,1387,0,37.43819046,127.16596222,37.45461655,127.15458679,0,0
3701,1389,0,37.44886017,127.15882111,37.44121933,127.16345215,0,0
3702,1392,0,37.35076141,127.10874176,37.3465538,127.11737061,0,0
3703,1392,0,37.44462276,127.15619485,37.44009824,127.17626238,0,0
3704,1394,0,37.41423513,127.14974126,37.44017812,127.13211158,0,0
3705,1396,0,37.44198367,127.15969184,37.43308277,127.16004978,0,0
3706,1385,0,37.41233634,127.12923768,37.45035564,127.13644198,0,0
3707,1395,0,37.43374634,127.13375092,37.4433136,127.14009857,0,0
3708,1393,0,37.43355787,127.16419956,37.40489386,127.12155445,0,0
3709,1395,0,37.42854144,127.10171836,37.4354331,127.13738867,0,0
3710,1397,0,37.44225178,127.14329649,37.44824174,127.14336664,0,0
3711,1388,0,37.36629744,127.10808809,37.45401251,127.14954548,0,0
3712,1381,0,37.35591905,127.10599141,37.39274388,127.22821991,0,0
3713,1386,0,37.40200656,127.11176173,37.38617157,126.96259932,0,0
3714,1402,0,37.36590741,127.1080881,37.38357592,127.12371171,0,0
3715,1390,0,37.43207952,127.12924268,37.37528904,127.14256816,0,0
3716,1399,0,37.4425926151763,127.154745019938,37.4572703031531,127.16373385329,0,0
3717,1399,0,37.44670868,127.15748596,37.4437294,127.13869476,0,0
3718,1401,0,37.43452183,127.15860265,37.43589431,127.16465636,0,0
3719,1394,0,37.3971138,127.11231995,37.40036392,127.12665558,0,0
3720,1396,0,37.38863025,127.12400374,37.43293158,127.12972194,0,0
3721,1392,0,37.40209266,127.11176172,37.35251765,127.11400425,0,0
3722,1400,0,37.4122963,127.12827301,37.43589783,127.13850403000001,0,0
3723,1391,0,37.44136206,127.14844842,37.42697228,127.06922306,0,0
3724,1393,0,37.39524065,127.10967336,37.43633782,127.14941553,0,0
3725,1389,0,37.44331313,127.15327142,37.52756874,127.13057245,0,0
3726,1397,0,37.36600494,127.10827637,37.41636276,127.15078735,0,0
3727,1391,0,37.40115356,127.1060257,37.41591644,127.1506424,0,0
3728,1403,0,37.45149994,127.16004181,37.44504166,127.17986298,0,0
3729,1399,0,37.44296265,127.15537262,37.40854645,127.13987732,0,0
3730,1395,0,37.37903976,127.11431885,37.44797897,127.14076233,0,0
3731,1397,0,37.3828346474944,127.12113411625,37.333059952019,127.111411953615,0,0
3732,1402,0,37.41234125,127.12910712,37.42941626,127.1008238,0,0
3733,1406,0,37.46016927,127.16585066,37.45025764,127.16607903,0,0
3734,1401,0,37.4434967,127.14067841,37.45695114,127.16311646,0,0
3735,1407,0,37.43365066,127.13332568,37.43343577,127.1414429,0,0
3736,1404,0,37.33945084,127.10917664,37.40538025,127.1233139,0,0
3737,1405,0,37.43378045,127.13398453,37.44641831,127.16595334,0,0
3738,1408,0,37.42872124,127.14936416,37.43508098,127.12876358,0,0
3739,1406,0,37.37725067,127.11134338,37.38439178,127.07415771,0,0
3740,1409,0,37.36270623,127.1071278,37.33467544,127.11173748,0,0
3741,1383,0,37.38818209,127.12343126,37.24902274,127.05612273,0,0
3742,1414,0,37.44665205,127.16702057,37.44063652,127.16821565,0,0
3743,1414,0,37.44490886,127.15868151,37.45704515,127.1635654,0,0
3744,1403,0,37.40147242,127.11176174,37.41502144,127.13820289,0,0
3745,1413,0,37.37389374,127.11277771,37.3805275,127.10473633,0,0
3746,1385,0,37.36343112,127.10627683,37.26185977,126.99077969,0,0
3747,1400,0,37.36779404,127.10604858,37.44561005,127.13573456,0,0
3748,1396,0,37.37990952,127.1166153,37.37340546,127.23027039,0,0
3749,1405,0,37.38388604,127.12413459,37.42992934,127.09623197,0,0
3750,1406,0,37.43054022,127.12943959,37.46231188,127.10128212,0,0
3751,1409,0,37.44226074,127.13634491,37.46021271,127.12779999,0,0
3752,1389,0,37.40195662,127.11176173,37.16477715,127.10359417,0,0
3753,1390,0,37.38625746,127.12407806,37.30238783,126.86659619,0,0
3754,1415,0,37.43434184,127.13681915,37.42975896,127.15131658,0,0
3755,1409,0,37.44027972,127.14571911,37.38669232,127.09445817,0,0
3756,1402,0,37.43214245,127.12896297,37.30118416,127.10760927,0,0
3757,1402,0,37.36563261,127.10808811,37.39285702,127.22706163,0,0
3758,1395,0,37.40336031,127.10019304,37.28539637,127.05653557,0,0
3759,1412,0,37.4123391,127.12916423,37.38908565,127.0754982,0,0
3760,1416,0,37.41233977,127.12914634,37.41398038,127.15862895,0,0
3761,1418,0,37.44415665,127.15488434,37.43646622,127.13388824,0,0
3762,1420,0,37.43027115,127.1291275,37.40971375,127.13529968,0,0
3763,1419,0,37.44312995,127.15353639,37.43910797,127.16554259,0,0
3764,1416,0,37.350997,127.10633144,37.38841754,127.12299379,0,0
3765,1414,0,37.35100937,127.10883331,37.43930054,127.12795258,0,0
3766,1413,0,37.43863061,127.16516136,37.44239528,127.12580981,0,0
3767,1418,0,37.40929794,127.13887787,37.40100098,127.12350464,0,0
3768,1416,0,37.41233113,127.12937612,37.43553964,127.14738794,0,0
3769,1424,0,37.43653242,127.15832125,37.43879173,127.16200305,0,0
3770,1390,0,37.39177907,127.11131997,37.71117621,127.04526933,0,0
3771,1420,0,37.4311409,127.12921906,37.44578552,127.13343811,0,0
3772,1418,0,37.43730273,127.14039297,37.40493144,127.08566619,0,0
3773,1421,0,37.3805809,127.11678314,37.37053299,127.13815308,0,0
3774,1410,0,37.39622391,127.1100559,37.25744466,127.06471292,0,0
3775,1417,0,37.41373062,127.13032532,37.43925858,127.15065002,0,0
3776,1412,0,37.44039154,127.14561462,37.39122772,127.22464752,0,0
3777,1421,0,37.43231583,127.12892914,37.41492844,127.15643311,0,0
3778,1394,0,37.3998184,127.10882743,37.55141104,126.85070594,0,0
3779,1419,0,37.3487070785264,127.110917512395,37.3717874927571,127.146145072601,0,0
3780,1419,0,37.40241049,127.11172283,37.4164668,127.13281901,0,0
3781,1419,0,37.37915039,127.11643982,37.34524155,127.08449554,0,0
3782,1413,0,37.40552521,127.12212372,37.54738998,127.04718781,0,0
3783,1418,0,37.4437391,127.15480504,37.43557457,127.23140672,0,0
3784,1428,0,37.38393215,127.13198454,37.40295919,127.12160187,0,0
3785,1416,0,37.41174117,127.14367898,37.31685064,127.08775749,0,0
3786,1426,0,37.44030461,127.16245887,37.41472384,127.15586663,0,0
3787,1386,0,37.34008278,127.11028877,37.62033739,126.72697913,0,0
3788,1430,0,37.4334923,127.13252549,37.43743905,127.13338453,0,0
3789,1424,0,37.36853115,127.10717684,37.42939528,127.12613263,0,0
3790,1420,0,37.45813204,127.16789041,37.40864455,127.13223095,0,0
3791,1425,0,37.44032288,127.1319809,37.40862274,127.1392746,0,0
3792,1429,0,37.38828269,127.12612901,37.40191521,127.10062351,0,0
3793,1428,0,37.43855653,127.16053361,37.43034218,127.13759214,0,0
3794,1427,0,37.38677597,127.12503052,37.41282272,127.09822083,0,0
3795,1410,0,37.39718545,127.11224509,37.29083674,127.04660839,0,0
3796,1427,0,37.40241202,127.11168117,37.40973777,127.14311644,0,0
3797,1424,0,37.44817352,127.12656403,37.45223999,127.16669464,0,0
3798,1419,0,37.39120102,127.07834625,37.27380371,127.0561676,0,0
3799,1413,0,37.39622913,127.11079376,37.20321131,127.09012765,0,0
3800,1428,0,37.43042374,127.12930298,37.43619156,127.16068268,0,0
3801,1390,0,37.4024098,127.11167,37.01585378,127.22360216,0,0
3802,1432,0,37.44171143,127.15018463,37.44475174,127.16706085,0,0
3803,1413,0,37.3743758,127.1369633,37.29120807,127.12953208,0,0
3804,1432,0,37.44191572,127.150745,37.45855994,127.15855462,0,0
